title,category
"Minor earthquake , 3 . 5 mag was detected near Oregon",Volcano
Light earthquake : M4 . 9 quake has struck near Feke in Turkey,Volcano
Minor earthquake : M3 . 34 quake has struck near Olancha in CA,Volcano
Light earthquake : M4 . 4 quake has struck near Levuka in Fiji,Volcano
"Light earthquake , 4 . 2 mag was detected near Minami - Sōma in Japan",Volcano
"Light earthquake , 4 . 3 mag has occurred near Pizitou in Taiwan",Volcano
"Moderate earthquake , 5 . 1 mag was detected near Hualien City in Taiwan",Volcano
"Moderate earthquake , 5 . 3 mag was detected near Milkovo in Russia",Volcano
Minor earthquake : M3 . 43 quake has struck near Cruz Bay in U . S . Virgin Islands,Volcano
"Light earthquake , 4 . 3 mag was detected near the Kermadec Islands",Volcano
"Light earthquake , 4 . 7 mag was detected near Lata in Solomon Islands",Volcano
"Minor earthquake , 3 mag has occurred near Quinton in Oklahoma",Volcano
Minor earthquake : M3 . 4 quake has struck near Nikolski in Alaska,Volcano
Light earthquake : M4 . 6 quake has struck near Tobelo in Indonesia,Volcano
Light earthquake : M4 . 4 quake has struck near Guaca in Colombia,Volcano
"Light earthquake , 4 . 4 mag has occurred near Lorengau in Papua New Guinea",Volcano
"Minor earthquake , 3 . 18 mag has occurred near Tallaboa in Puerto Rico",Volcano
Light earthquake : M4 . 7 quake has struck near Tamarindo in Costa Rica,Volcano
The flood that caused a housing reckoning in Vermont,Earthquake
"Minor earthquake , 3 . 66 mag has occurred near Cruz Bay in U . S . Virgin Islands",Volcano
"Light earthquake , 4 . 5 mag has occurred near Murindó in Colombia",Volcano
Light earthquake : M4 quake has struck near Ollagüe in Chile,Volcano
"Moderate earthquake , 5 . 1 mag was detected near South Sandwich Islands region",Volcano
"Light earthquake , 4 . 9 mag was detected near Masohi in Indonesia",Volcano
"Light earthquake , 4 . 9 mag was detected near Fais in Micronesia",Volcano
"Moderate earthquake , 5 . 2 mag has occurred near Levuka in Fiji",Volcano
"Moderate earthquake , 5 mag has occurred near Isangel in Vanuatu",Volcano
Several bodies found in flood - hit areas of southeast Spain,Earthquake
Spain is hit by  catastrophic  flood horror,Earthquake
Home which sparked Teller County wildfire was under foreclosure,Tornado
"Light earthquake , 4 . 2 mag has occurred near Yonakuni in Japan",Volcano
"Light earthquake , 4 . 2 mag has occurred near the Kermadec Islands",Volcano
"Light earthquake , 4 . 3 mag has occurred near Mitchell in Oregon",Volcano
"Strong earthquake , 6 mag was detected near Kimbe in Papua New Guinea",Volcano
Light earthquake : M4 . 2 quake has struck near Carahue in Chile,Volcano
"Minor earthquake , 3 . 7 mag has occurred near Nikolski in Alaska",Volcano
"Light earthquake , 4 . 5 mag was detected near Levuka in Fiji",Volcano
"Light earthquake , 4 mag was detected near Lospalos in Timor Leste",Volcano
Light earthquake : M4 . 4 quake has struck near Shikotan in Russia,Volcano
"Light earthquake , 4 . 2 mag has occurred near Severobaykalsk in Russia",Volcano
Dozens report feeling 6 . 0 magnitude earthquake that struck off southern Oregon coast,Volcano
  Scared  locals count cost in flood - hit Spain region,Earthquake
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 1170 WWVA,Volcano
6 . 0 Magnitude Earthquake Reported In US,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsTalk 1320 KWHN,Volcano
6 . 0 Magnitude Earthquake Reported In US | PowerTalk 1360 KFIV,Volcano
6 . 0 Magnitude Earthquake Reported In US | KOA 850 AM & 94 . 1 FM,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 830 KHVH,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 1360 KKTX,Volcano
6 . 0 Magnitude Earthquake Reported In US | AM 600 WMT,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 920 AM & 104 . 7 FM,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 1450 / 1370 WKIP,Volcano
6 . 0 Magnitude Earthquake Reported In US | Talk Radio 105 . 9,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Talk 550 KFYI,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 1410 WDOV,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 800 WVHU,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 1110 KFAB,Volcano
6 . 0 Magnitude Earthquake Reported In US | Twin Cities News Talk,Volcano
"6 . 0 Magnitude Earthquake Reported In US | Newstalk 1400 , 104 . 5 , and 105 . 9",Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 790 WAEB,Volcano
6 . 0 Magnitude Earthquake Reported In US | News / Talk 1130 WISN,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsTalk 1240 WSFC,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 101 . 9 Big WAAX,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 105 . 5 WERC,Volcano
6 . 0 Magnitude Earthquake Reported In US | News Radio 690 KTSM,Volcano
6 . 0 Magnitude Earthquake Reported In US | NewsRadio 630 WLAP,Volcano
"Minor earthquake , 3 . 5 mag was detected near Baláo in Ecuador",Volcano
"Light earthquake , 4 . 2 mag has occurred near San Antonio de los Cobres in Argentina",Volcano
"Light earthquake , 4 . 3 mag has occurred near Khuzdar in Pakistan",Volcano
"Light earthquake , 4 . 1 mag has occurred near Merredin in Australia",Volcano
Light earthquake : M4 . 4 quake has struck near Grand - Bourg in Guadeloupe,Volcano
"Minor earthquake , 3 . 5 mag has occurred near Elfin Cove in Alaska",Volcano
  My house collapsed : 911 calls detail moments after tornado hit Martin County,Flood
12 people die in Vietnam during floods caused by Tropical Storm Trami,Earthquake
Minor earthquake : M3 . 9 quake has struck near Atka in Alaska,Volcano
Light earthquake : M4 . 5 quake has struck near the Kermadec Islands,Volcano
"Minor earthquake , 3 . 8 mag was detected near False Pass in Alaska",Volcano
"Light earthquake , 4 mag has occurred near Néa Moudhaniá in Greece",Volcano
Light earthquake : M4 . 6 quake has struck near Merizo Village in Guam,Volcano
"Light earthquake , 4 . 5 mag has occurred near Ust - Kamchatsk Staryy in Russia",Volcano
Light earthquake : M4 . 3 quake has struck near Lospalos in Timor Leste,Volcano
"Minor earthquake , 2 . 8 mag was detected near Bear River in Wyoming",Volcano
Minor earthquake : M3 quake has struck near Whites City in New Mexico,Volcano
"Minor earthquake , 3 . 84 mag has occurred near San Antonio in Puerto Rico",Volcano
"Minor earthquake , 2 . 8 mag has occurred near Naalehu in Hawaii",Volcano
"Minor earthquake , 2 . 96 mag has occurred near Naalehu in Hawaii",Volcano
"Light earthquake , 4 . 5 mag was detected near Unalaska in Alaska",Volcano
Minor earthquake : M3 . 45 quake has struck near Pāhala in Hawaii,Volcano
"Light earthquake , 4 mag has occurred near Unalaska in Alaska",Volcano
"Minor earthquake , 2 . 85 mag has occurred near Naalehu in Hawaii",Volcano
"Light earthquake , 4 . 7 mag was detected near Aksu in China",Volcano
Light earthquake : M4 . 5 quake has struck near Fiji region,Volcano
"Minor earthquake , 3 . 79 mag has occurred near Naalehu in Hawaii",Volcano
"Light earthquake , 4 . 4 mag has occurred near Bonin Islands , Japan region",Volcano
"Minor earthquake , 3 . 7 mag has occurred near Punta Cana in Dominican Republic",Volcano
"Moderate earthquake , 5 . 2 mag was detected near Bandar Lampung in Indonesia",Volcano
Moderate earthquake : M5 . 3 quake has struck near Levuka in Fiji,Volcano
"LIVE UPDATES : Tornadoes , Tornado Damage Reported Across Oklahoma",Flood
"Light earthquake : M4 . 8 quake has struck near Volcano Islands , Japan region",Volcano
"Tornadoes , Tornado Damage Reported Across Oklahoma Overnight Sunday",Flood
At least 6 were injured after tornado - spawning thunderstorms left a trail of destruction across parts of Oklahoma,Flood
KUNA : 4 . 8 - magnitude earthquake struck several parts of Iran - Environment,Volcano
At least 6 injured after tornado - spawning thunderstorms left a trail of destruction across parts of Oklahoma,Flood
4 . 4 Magnitude earthquake reported on Hawaii Island,Volcano
DAMAGE REPORTS : Severe Storm Damage Reported In Oklahoma City Metro,Earthquake
Newcastle Elementary Damaged From Tornado ; State Supt . Ryan Walters Offers OSDE Resources,Flood
Minor earthquake : M3 . 5 quake has struck near Lovelock in Nevada,Volcano
Harrah neighborhood hit by EF - 3 tornado,Flood
At least 10 people killed as volcano erupts in Indonesia,Wildfire
At least 11 injured after tornado - spawning thunderstorms left a trail of destruction across parts of Oklahoma,Flood
More severe weather expected Monday as Oklahoma surveys damage from tornado - spawning storms that injured 11,Flood
Indonesia volcano eruption : Six killed and Catholic convent destroyed after Laki - laki erupts on Flores Island,Wildfire
URGENT : A Tornado Watch Has Been Issued for 29 Counties in Texas,Flood
At least 10 killed after volcano erupts in Indonesia,Wildfire
Two injured as Louisiana tornado tears through homes,Flood
Radar confirmed tornado hit Yell County | Northwest Arkansas Democrat - Gazette,Flood
Laki Laki volcano eruption - 10 people killed in Indonesia,Wildfire
"Photos : Reported tornado outbreak in Arkansas , Oklahoma",Flood
"Minor earthquake , 3 . 6 mag has occurred near Adak in Alaska",Volcano
"Light earthquake , 4 . 3 mag has occurred near Guadalupe Victoria in Mexico",Volcano
Minor earthquake : M3 . 32 quake has struck near Cruz Bay in U . S . Virgin Islands,Volcano
Minor earthquake : M3 . 4 quake has struck near Cruz Bay in U . S . Virgin Islands,Volcano
Light earthquake : M4 . 7 quake has struck near Minuri in Philippines,Volcano
Moderate earthquake : M5 . 3 quake has struck near Poronaysk in Russia,Volcano
"Minor earthquake , 2 . 8 mag was detected near Las Brisas in Mexico",Volcano
"Moderate earthquake , 5 . 7 mag was detected near Santa Ana in Peru",Volcano
"Moderate earthquake , 5 mag has occurred near Pizarro in Colombia",Volcano
"Light earthquake , 4 . 6 mag was detected near Houma in Tonga",Volcano
Minor earthquake : M3 . 4 quake has struck near Kaktovik in Alaska,Volcano
Moderate earthquake : M5 quake has struck near Hualien City in Taiwan,Volcano
Light earthquake : M4 . 7 quake has struck near Lata in Solomon Islands,Volcano
"Moderate earthquake , 5 . 1 mag has occurred near Fiji region",Volcano
Moderate earthquake : M5 . 9 quake has struck near Fiji region,Volcano
"Moderate earthquake , 5 . 9 mag was detected near Volcano Islands , Japan region",Volcano
"Light earthquake , 4 . 2 mag was detected near Volcano Islands , Japan region",Volcano
3 . 5 Magnitude Earthquake Reported In US,Volcano
3 . 5 Magnitude Earthquake Reported In US | News / Talk 1130 WISN,Volcano
3 . 5 Magnitude Earthquake Reported In US | KFYR 550 AM / 99 . 7 FM,Volcano
3 . 5 Magnitude Earthquake Reported In US | NewsRadio 910 WLTP,Volcano
3 . 5 Magnitude Earthquake Reported In US | Talk Radio 98 . 3 WLAC,Volcano
3 . 5 Magnitude Earthquake Reported In US | News Radio 1190 KEX,Volcano
"3 . 5 Magnitude Earthquake Reported In US | Newstalk 1400 , 104 . 5 , and 105 . 9",Volcano
3 . 5 Magnitude Earthquake Reported In US | NewsRadio 560 WHYN,Volcano
3 . 5 Magnitude Earthquake Reported In US | News Radio 1410 WDOV,Volcano
3 . 5 Magnitude Earthquake Reported In US | NewsRadio 1360 KKTX,Volcano
3 . 5 Magnitude Earthquake Reported In US | Talk Radio 105 . 9,Volcano
3 . 5 Magnitude Earthquake Reported In US | NewsRadio 1170 WWVA,Volcano
3 . 5 Magnitude Earthquake Reported In US | News Radio 94 . 3 WSC,Volcano
Wild winds fuel Southern California wildfire that has forced thousands to evacuate | iNFOnews,Tornado
Wild winds fuel Southern California wildfire that has forced thousands to evacuate,Tornado
"Volcano Erupts In Indonesia Spewing Ash 10 Km High , 9 Killed",Wildfire
Moderate earthquake : M5 . 1 quake has struck near Puyo in Ecuador,Volcano
"Light earthquake , 4 . 3 mag has occurred near Ozernovskiy in Russia",Volcano
"Light earthquake , 4 . 6 mag was detected near Lhasa in China",Volcano
"Light earthquake , 4 . 4 mag was detected near Kokopo in Papua New Guinea",Volcano
"Moderate earthquake , 5 mag was detected near West Chile Rise",Volcano
"Light earthquake , 4 . 3 mag has occurred near Tamarindo in Costa Rica",Volcano
Light earthquake : M4 . 2 quake has struck near Ollagüe in Chile,Volcano
"Light earthquake , 4 . 6 mag has occurred near Vallenar in Chile",Volcano
Light earthquake : M4 . 2 quake has struck near Macas in Ecuador,Volcano
Light earthquake : M4 . 1 quake has struck near Petropavlovsk - Kamchatsky in Russia,Volcano
"Light earthquake , 4 . 7 mag has occurred near Kovancılar in Turkey",Volcano
Light earthquake : M4 . 1 quake has struck near San Antonio de los Cobres in Argentina,Volcano
"Light earthquake , 4 . 7 mag has occurred near Adak in Alaska",Volcano
Minor earthquake : M3 . 12 quake has struck near Charlotte Amalie in U . S . Virgin Islands,Volcano
Spain flood disaster was its worst in recent history . Here what went wrong,Earthquake
"Minor earthquake , 2 . 9 mag was detected near Etna in Wyoming",Volcano
"Moderate earthquake , 5 mag was detected near Vieques in Puerto Rico",Volcano
"Minor earthquake , 2 . 8 mag was detected near Dilley in Texas",Volcano
Light earthquake : M4 . 6 quake has struck near Karakenja in Tajikistan,Volcano
"Light earthquake , 4 . 3 mag was detected near Lae in Papua New Guinea",Volcano
Minor earthquake : M3 . 73 quake has struck near Vieques in Puerto Rico,Volcano
"Light earthquake , 4 mag has occurred near the Fiji Islands",Volcano
"Light earthquake , 4 . 5 mag has occurred near Auki in Solomon Islands",Volcano
"Light earthquake , 4 mag was detected near Nikolski in Alaska",Volcano
"Light earthquake , 4 mag has occurred near San Antonio de los Cobres in Argentina",Volcano
"Light earthquake , 4 . 6 mag has occurred near Manokwari in Indonesia",Volcano
"Light earthquake , 4 . 7 mag was detected near Pangai in Tonga",Volcano
Light earthquake : M4 . 5 quake has struck near Kushima in Japan,Volcano
"Light earthquake , 4 . 2 mag has occurred near Champerico in Guatemala",Volcano
"Moderate earthquake , 5 mag was detected near Izu Islands , Japan region",Volcano
"Minor earthquake , 3 . 7 mag was detected near Vieques in Puerto Rico",Volcano
Light earthquake : M4 . 3 quake has struck near Poblado Cinco in Mexico,Volcano
"Light earthquake , 4 . 6 mag has occurred near Vieques in Puerto Rico",Volcano
"Light earthquake , 4 . 2 mag was detected near Alagir in Russia",Volcano
A new volcano - like structure has been found in the Arctic Ocean near Alaska,Wildfire
5 . 9 Magnitude Earthquake Reported | Newsradio WFLA Orlando,Volcano
Sporadic damage reported in Holly as tornado touched down on Sunday night,Flood
"Light earthquake : M4 . 6 quake has struck near Volcano Islands , Japan region",Volcano
Reported tornado leaves damage in Rockaway Beach,Flood
New Jersey Wildfire Map Shows How Far the Flames Have Spread,Tornado
Preliminary reports say tornado hit the Oregon coast Monday night,Flood
"Panic In Australia Over Reported 4 . 1 Magnitude Earthquake , Power Cut",Volcano
1 injured as rare tornado strikes Oregon Coast,Flood
New Orleans weather forecast will a tornado hit New Orleans,Flood
"Wildfire in Larimer County contained , no injuries reported",Tornado
"Earthquake of magnitude 5 . 2 strikes Jammu and Kashmir , no loss of life or property reported",Volcano
Light earthquake : M4 . 1 quake has struck near Attu Station in Alaska,Volcano
"Minor earthquake , 3 . 35 mag has occurred near Charlotte Amalie in U . S . Virgin Islands",Volcano
Light earthquake : M4 . 2 quake has struck near Vallenar in Chile,Volcano
"Minor earthquake , 3 . 34 mag was detected near Boca de Yuma in Dominican Republic",Volcano
"Light earthquake , 4 . 2 mag has occurred near central Mid - Atlantic Ridge",Volcano
"Light earthquake , 4 . 6 mag was detected near Hihifo in Tonga",Volcano
"Minor earthquake , 3 mag has occurred near Pāhala in Hawaii",Volcano
"Minor earthquake , 3 . 36 mag has occurred near La Parguera in Puerto Rico",Volcano
Coastal Flood Advisory As Abnormal Tides Hit 11 East Coast States,Earthquake
"Light earthquake , 4 . 5 mag was detected near Tatsugō in Japan",Volcano
Light earthquake : M4 . 2 quake has struck near Corralero in Mexico,Volcano
"Light earthquake , 4 . 5 mag has occurred near Kermadec Islands , New Zealand",Volcano
Light earthquake : M4 . 6 quake has struck near Kermadec Islands region,Volcano
Light earthquake : M4 . 3 quake has struck near Onagawa Chō in Japan,Volcano
Light earthquake : M4 . 3 quake has struck near Mina in Nevada,Volcano
Light earthquake : M4 . 3 quake has struck near Coober Pedy in Australia,Volcano
"Light earthquake , 4 . 3 mag was detected near Kermadec Islands region",Volcano
"Light earthquake , 4 . 1 mag has occurred near Fiji region",Volcano
"Light earthquake , 4 . 4 mag has occurred near Carlsberg Ridge",Volcano
"Light earthquake , 4 . 2 mag was detected near Katsuura in Japan",Volcano
Light earthquake : M4 . 1 quake has struck near Lakatoro in Vanuatu,Volcano
"Light earthquake , 4 . 6 mag was detected near Easter Island",Volcano
"Light earthquake , 4 . 3 mag has occurred near Shūshtar in Iran",Volcano
Light earthquake : M4 . 3 quake has struck near Ollagüe in Chile,Volcano
Light earthquake : M4 . 7 quake has struck near Kermadec Islands region,Volcano
"Light earthquake , 4 . 3 mag was detected near the Fiji Islands",Volcano
"Minor earthquake , 3 . 87 mag was detected near Pāhala in Hawaii",Volcano
Light earthquake : M4 . 4 quake has struck near Kermadec Islands region,Volcano
"Light earthquake , 4 . 8 mag was detected near the Loyalty Islands",Volcano
Minor earthquake : M2 . 9 quake has struck near Pleasanton in Texas,Volcano
Moderate earthquake : M5 . 1 quake has struck near Adak in Alaska,Volcano
"Minor earthquake , 2 . 9 mag was detected near Pleasanton in Texas",Volcano
"Minor earthquake , 3 . 7 mag has occurred near Atka in Alaska",Volcano
Light earthquake : M4 . 9 quake has struck near Omigawa in Japan,Volcano
Light earthquake : M4 . 5 quake has struck near Kashima - shi in Japan,Volcano
"Minor earthquake , 2 . 8 mag has occurred near Van Horn in Texas",Volcano
"Light earthquake , 4 . 5 mag has occurred near Lhasa in China",Volcano
"Minor earthquake , 3 . 35 mag has occurred near Rincón in Puerto Rico",Volcano
"Ophir Road hit by flash flood , PUB issues warnings for several places amid downpour",Earthquake
"Light earthquake , 4 . 4 mag was detected near Jurm in Afghanistan",Volcano
Light earthquake : M4 . 7 quake has struck near the Kermadec Islands,Volcano
"Minor earthquake , 3 . 9 mag was detected near Atka in Alaska",Volcano
Light earthquake : M4 . 9 quake has struck near Bitung in Indonesia,Volcano
"Light earthquake , 4 mag was detected near La Esperanza ( El Zapotal ) in Mexico",Volcano
"Minor earthquake , 2 . 8 mag has occurred near Pleasanton in Texas",Volcano
"Light earthquake , 4 mag has occurred near Labuha in Indonesia",Volcano
"Light earthquake , 4 . 3 mag was detected near Vallenar in Chile",Volcano
"Strong earthquake , 6 . 2 mag has occurred near Koshima in Japan",Volcano
Minor earthquake : M3 . 72 quake has struck near Vieques in Puerto Rico,Volcano
"Minor earthquake , 3 . 6 mag was detected near Chiniak in Alaska",Volcano
"Minor earthquake , 3 . 5 mag has occurred near Atka in Alaska",Volcano
"Light earthquake , 4 . 7 mag has occurred near Mid - Indian Ridge",Volcano
Light earthquake : M4 . 2 quake has struck near Shizunai - furukawachō in Japan,Volcano
"Minor earthquake , 3 . 9 mag has occurred near Attu Station in Alaska",Volcano
"Light earthquake , 4 . 4 mag was detected near Attu Station in Alaska",Volcano
"Light earthquake , 4 . 3 mag was detected near Labuha in Indonesia",Volcano
"Minor earthquake , 3 . 8 mag was detected near Atka in Alaska",Volcano
Earthquake reported in Atascosa County for second time in less than a week,Volcano
Heart of Oregon Corps youth crew defensible space work was key when wildfire threatened Madras - area homes,Tornado
"1 . 3 magnitude earthquake reported in Stamford , Conn . ",Volcano
"Minor earthquake , 3 . 2 mag was detected near Stanton in Texas",Volcano
"Minor earthquake , 3 . 9 mag has occurred near Pleasanton in Texas",Volcano
"Minor earthquake , 2 . 8 mag was detected near Whites City in New Mexico",Volcano
Minor earthquake : M3 . 36 quake has struck near Vieques in Puerto Rico,Volcano
"Light earthquake , 4 . 2 mag has occurred near Mariana Islands region",Volcano
"Light earthquake , 4 . 2 mag was detected near Dehdasht in Iran",Volcano
"Light earthquake , 4 . 6 mag has occurred near Quilca in Peru",Volcano
"Light earthquake , 4 . 6 mag has occurred near Hualien City in Taiwan",Volcano
"Light earthquake , 4 . 5 mag was detected near Lhasa in China",Volcano
"Light earthquake , 4 . 7 mag has occurred near Kuqa in China",Volcano
New Orleans weather forecast will a tornado hit tonight flooding,Flood
"Wildfire on East Mountain in Great Barrington burns 100 acres , no injuries reported",Tornado
"Minor earthquake , 3 . 18 mag was detected near Pole Ojea in Puerto Rico",Volcano
"Light earthquake , 4 . 7 mag was detected near Cabittaogan in Philippines",Volcano
"Rogers County has rebounded from May tornado , commissioners say",Flood
Minor earthquake : M3 . 9 quake has struck near Brisas Barra de Suchiate in Mexico,Volcano
"Minor earthquake , 3 mag has occurred near Coyanosa in Texas",Volcano
"Light earthquake , 4 . 7 mag was detected near Kurilsk in Russia",Volcano
Light earthquake : M4 . 5 quake has struck near Port - Vila in Vanuatu,Volcano
"Light earthquake , 4 . 4 mag has occurred near Hihifo in Tonga",Volcano
"Moderate earthquake , 5 mag was detected near the South Sandwich Islands",Volcano
"Light earthquake , 4 . 1 mag has occurred near Jurm in Afghanistan",Volcano
"Minor earthquake , 3 . 4 mag was detected near Santa Cruz de El Seibo in Dominican Republic",Volcano
Light earthquake : M4 . 3 quake has struck near Mariana Islands region,Volcano
"Light earthquake : M4 . 2 quake has struck near Izu Islands , Japan region",Volcano
Light earthquake : M4 . 4 quake has struck near Kokopo in Papua New Guinea,Volcano
"Minor earthquake , 3 . 45 mag was detected near Daguao in Puerto Rico",Volcano
"Minor earthquake , 3 . 3 mag has occurred near Coyanosa in Texas",Volcano
"Light earthquake : M4 . 4 quake has struck near Kermadec Islands , New Zealand",Volcano
"2 . 3 magnitude earthquake reported in East Haddam , Conn . ",Volcano
"Minor earthquake , 3 . 4 mag was detected near King Cove in Alaska",Volcano
"Light earthquake , 4 . 2 mag was detected near Calama in Chile",Volcano
Minor earthquake : M3 quake has struck near Langlois in Oregon,Volcano
Light earthquake : M4 . 8 quake has struck near Miyazaki in Japan,Volcano
Light earthquake : M4 . 5 quake has struck near Dorp Rincon in Bonaire in Saint Eustatius and Saba,Volcano
"Light earthquake , 4 . 7 mag was detected near southeast Indian Ridge",Volcano
"Light earthquake , 4 . 1 mag was detected near Ōyama in Japan",Volcano
"Light earthquake , 4 . 4 mag has occurred near Santa Cruz das Flores in Portugal",Volcano
"Light earthquake , 4 . 1 mag was detected near Akkeshi in Japan",Volcano
"Light earthquake , 4 . 7 mag has occurred near Yigo Village in Guam",Volcano
Light earthquake : M4 . 7 quake has struck near Cilacap in Indonesia,Volcano
"Minor earthquake , 3 . 66 mag was detected near Vieques in Puerto Rico",Volcano
"Light earthquake , 4 . 8 mag has occurred near Burica in Panama",Volcano
"Minor earthquake , 3 . 33 mag has occurred near Rincón in Puerto Rico",Volcano
Minor earthquake : M2 . 9 quake has struck near Dilley in Texas,Volcano
"Light earthquake , 4 . 8 mag has occurred near Houma in Tonga",Volcano
"Light earthquake , 4 . 6 mag has occurred near southern Mid - Atlantic Ridge",Volcano
"Light earthquake , 4 . 4 mag was detected near Vanimo in Papua New Guinea",Volcano
"Minor earthquake , 3 . 4 mag has occurred near Whites City in New Mexico",Volcano
"Light earthquake , 4 . 2 mag was detected near Basco in Philippines",Volcano
"Moderate earthquake , 5 . 2 mag has occurred near Merizo Village in Guam",Volcano
Light earthquake : M4 . 3 quake has struck near Lorengau in Papua New Guinea,Volcano
Minor earthquake : M2 . 9 quake has struck near Fredonia in Arizona,Volcano
"Minor earthquake , 3 . 37 mag was detected near Charlotte Amalie in U . S . Virgin Islands",Volcano
Iceland volcano erupts for seventh time in a year but experts say activity has peaked,Wildfire
"Light earthquake , 4 . 7 mag was detected near Izu Islands , Japan region",Volcano
"Light earthquake , 4 . 4 mag has occurred near Tona in Colombia",Volcano
Light earthquake : M4 . 1 quake has struck near Antofagasta in Chile,Volcano
"Light earthquake , 4 . 1 mag was detected near Tocopilla in Chile",Volcano
"Moderate earthquake , 5 mag has occurred near Yongkang in Taiwan",Volcano
"Minor earthquake , 3 . 2 mag has occurred near Pope - Vannoy Landing in Alaska",Volcano
"Light earthquake , 4 . 3 mag has occurred near Tobelo in Indonesia",Volcano
Light earthquake : M4 . 2 quake has struck near Lhasa in China,Volcano
"Light earthquake , 4 . 5 mag has occurred near Hirara in Japan",Volcano
Minor earthquake : M2 . 8 quake has struck near Hermleigh in Texas,Volcano
Minor earthquake : M3 . 8 quake has struck near Adak in Alaska,Volcano
"Light earthquake , 4 . 2 mag was detected near Singaparna in Indonesia",Volcano
Light earthquake : M4 . 5 quake has struck near Shiranuka in Japan,Volcano
3 . 8 magnitude earthquake reported near Malibu,Volcano
Live updates as police on scene as flood - hit A34 in North Staffordshire shut,Earthquake
"Minor earthquake , 3 . 3 mag was detected near Perryville in Alaska",Volcano
"Light earthquake , 4 . 6 mag was detected near Shihezi in China",Volcano
"Light earthquake : M4 . 3 quake has struck near Pagan region , Northern Mariana Islands",Volcano
Minor earthquake : M3 . 17 quake has struck near Garrochales in Puerto Rico,Volcano
Minor earthquake : M2 . 99 quake has struck near Pāhala in Hawaii,Volcano
"Light earthquake , 4 . 6 mag has occurred near Mariana Islands region",Volcano
Minor earthquake : M2 . 99 quake has struck near Puebla in B . C . in MX,Volcano
"Light earthquake , 4 . 1 mag was detected near George Town in Cayman Islands",Volcano
"Minor earthquake , 2 . 97 mag was detected near Pāhala in Hawaii",Volcano
"Storm Bert sweeps through united kingdom , leaving 3 dead , hundreds of home flooded",Earthquake
"Minor earthquake , 3 . 6 mag was detected near Atka in Alaska",Volcano
America volcano country has awakened : It ejecting this nonstop,Wildfire
"Minor earthquake , 3 . 56 mag has occurred near Jefferson in Oklahoma",Volcano
"Light earthquake , 4 . 5 mag was detected near West Chile Rise",Volcano
Light earthquake : M4 . 5 quake has struck near Hachinohe in Japan,Volcano
"Light earthquake , 4 . 7 mag has occurred near the Kermadec Islands",Volcano
"Minor earthquake , 3 . 57 mag has occurred near Jefferson in Oklahoma",Volcano
"Light earthquake , 4 . 8 mag has occurred near Calama in Chile",Volcano
"Minor earthquake , 3 . 99 mag has occurred near La Romana in Dominican Republic",Volcano
"Minor earthquake , 3 . 1 mag has occurred near Miches in Dominican Republic",Volcano
Oklahoma teen finds passion in storm chasing after tornado hit grandparent home,Flood
Minor earthquake : M3 . 12 quake has struck near Indios in Puerto Rico,Volcano
Light earthquake : M4 . 7 quake has struck near West Chile Rise,Volcano
"Minor earthquake , 3 . 15 mag has occurred near North Shore in CA",Volcano
110 flood - hit families to get new houses in Feni,Earthquake
Earthquake in Ahar city in Iran : tremors were felt also in Syunik region,Volcano
Japan : 6 . 4 Magnitude Earthquake Hits Noto Peninsula ; No Tsunami Threat Or Major Damage Reported,Volcano
Somerset village hit by devastating flood pledges action after turning into lake,Earthquake
Minor earthquake : M3 . 15 quake has struck near San Antonio in Puerto Rico,Volcano
Light earthquake : M4 . 1 quake has struck near Nizhneangarsk in Russia,Volcano
Light earthquake : M4 . 9 quake has struck near Stratford in New Zealand,Volcano
"Light earthquake , 4 . 5 mag has occurred near Pilar in Philippines",Volcano
"Light earthquake , 4 . 2 mag was detected near Miyako in Japan",Volcano
Light earthquake : M4 . 9 quake has struck near Hakui in Japan,Volcano
"Light earthquake , 4 . 9 mag has occurred near Hakui in Japan",Volcano
"Moderate earthquake , 5 . 4 mag was detected near Severo - Kurilsk in Russia",Volcano
Light earthquake : M4 . 3 quake has struck near Fiji region,Volcano
"In Wales , were one more flood away from another disaster like Aberfan | Aaron Thierry",Earthquake
"Light earthquake , 4 mag has occurred near El Naranjo in Mexico",Volcano
"PG & E power line could have sparked 19 , 000 - acre California wildfire",Tornado
Earthquake reported near Mount St . Helens,Volcano
"Minor earthquake , 3 . 5 mag was detected near Rat Islands , Aleutian Islands , Alaska",Volcano
"Light earthquake , 4 . 4 mag was detected near Alamagan region , Northern Mariana Islands",Volcano
"Light earthquake , 4 . 3 mag has occurred near Moirāng in India",Volcano
